Manufacturer;Model Name;Category;Screen Size;Screen;RAM;GPU;Operating System;Operating System Version;Weight;Price (Euros);Touchscreen;Pixels;CPU Manufacturer;CPU Model;CPU Freq;Storage Prim;Storage Prim Type;Storage Sec
Apple;MacBook Pro;Ultrabook;13.3;IPS Panel Retina Display 2560x1600;8;Intel Iris Plus Graphics 640;macOS;;1.37;1518.55;False;4096000.0;Intel;Core i5;2.3;256GB;SSD;
Apple;MacBook Pro;Ultrabook;15.4;IPS Panel Retina Display 2880x1800;16;AMD Radeon Pro 560;macOS;;1.83;2858.00;False;5184000.0;Intel;Core i7;2.9;512GB;SSD;
Apple;Macbook Air;Ultrabook;13.3;1440x900;8;Intel HD Graphics 6000;Mac OS;X;1.35;1099.00;False;1296000.0;Intel;Core i5;1.6;128GB;Flash Storage;
Apple;Macbook Air;Ultrabook;;1440x900;8;Intel HD Graphics 6000;Mac OS;X;1.35;998.00;False;1296000.0;Intel;Core i5;1.6;256GB;Flash Storage;
Apple;MacBook Pro;Ultrabook;13.3;IPS Panel Retina Display 2560x1600;8;Intel Iris Graphics 540;macOS;;1.37;1419.00;False;4096000.0;Intel;Core i5;2.0;256GB;SSD;
Lenovo;Yoga Book;2 in 1 Convertible;10.1;IPS Panel Touchscreen 1920x1200;4;Intel HD Graphics 400;Android;;0.69;319.00;True;2304000.0;Intel;Atom x5-Z8550;1.44;64GB;Flash Storage;
Lenovo;IdeaPad 520S-14IKB;Notebook;14.0;IPS Panel Full HD 1920x1080;8;Intel HD Graphics 620;No OS;;1.7;599.00;False;2073600.0;Intel;Core i3 7130U;2.7;256GB;SSD;
Asus;FX753VE-GC093 (i7-7700HQ/12GB/1TB/GeForce;Gaming;17.3;Full HD 1920x1080;12;Nvidia GeForce GTX 1050 Ti;Linux;;3;949.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;1TB;HDD;
Apple;"MacBook 12""";Ultrabook;12.0;IPS Panel Retina Display 2304x1440;8;Intel HD Graphics 615;macOS;;0.92;1510.00;False;3317760.0;Intel;Core i5;1.3;512GB;SSD;
Xiaomi;Mi Notebook;Ultrabook;13.3;IPS Panel Full HD 1920x1080;8;Nvidia GeForce MX150;No OS;;1.3;999.90;False;2073600.0;Intel;Core i5 7200U;2.5;256GB;SSD;
Lenovo;IdeaPad 320-17IKBR;Notebook;17.3;1600x900;8;Nvidia GeForce MX150;No OS;;2.8;698.00;False;1440000.0;Intel;Core i5 8250U;1.6;256GB;SSD;
Lenovo;IdeaPad 320-17IKB;Notebook;17.3;1600x900;8;Nvidia GeForce GTX 940MX;No OS;;2.8;589.00;False;1440000.0;Intel;Core i5 7200U;2.5;1TB;HDD;
Asus;F756UX-T4201D (i7-7500U/8GB/128GB;Notebook;17.3;Full HD 1920x1080;8;Nvidia GeForce GTX 950M;No OS;;2.69;889.00;False;2073600.0;Intel;Core i7 7500U;2.7;128GB;SSD;1TB HDD
Apple;MacBook Pro;Ultrabook;13.3;IPS Panel Retina Display 2560x1600;8;Intel Iris Plus Graphics 650;macOS;;1.37;2040.00;False;4096000.0;Intel;Core i5;3.1;512GB;SSD;
Apple;MacBook Pro;Ultrabook;13.3;IPS Panel Retina Display 2560x1600;8;Intel Iris Graphics 550;macOS;;1.37;1958.90;False;4096000.0;Intel;Core i5;2.9;512GB;SSD;
Dell;Inspiron 5770;Notebook;17.3;Full HD 1920x1080;8;AMD Radeon 530;Linux;;2.8;1099.00;False;2073600.0;Intel;Core i7 8550U;1.8;128GB;SSD;1TB HDD
Lenovo;IdeaPad 320-17IKBR;Notebook;17.3;Full HD 1920x1080;8;Nvidia GeForce MX150;No OS;;2.8;849.00;False;2073600.0;Intel;Core i7 8550U;1.8;2TB;HDD;
Lenovo;ThinkPad 13;Notebook;13.3;1366x768;4;Intel HD Graphics 510;Chrome OS;;1.45;459.90;False;1049088.0;Intel;Celeron Dual Core 3855U;1.6;16GB;Flash Storage;
Dell;Latitude 5480;Ultrabook;14.0;Full HD 1920x1080;8;Intel HD Graphics 620;Linux;;1.6;1099.00;False;2073600.0;Intel;Core i7 7600U;2.8;256GB;SSD;
Samsung;Chromebook 3;Netbook;11.6;1366x768;4;Intel HD Graphics 400;Chrome OS;;1.15;269.00;False;1049088.0;Intel;Celeron Dual Core N3060;1.6;16GB;Flash Storage;
Google;Pixelbook (Core;Ultrabook;12.3;Touchscreen 2400x1600;16;Intel HD Graphics 615;Chrome OS;;1.1;2199.00;True;3840000.0;Intel;Core i7 7Y75;1.3;512GB;SSD;
Lenovo;IdeaPad 510s-14IKB;Notebook;14.0;IPS Panel Full HD 1920x1080;8;AMD Radeon R7 M460;No OS;;1.5;799.00;False;2073600.0;Intel;Core i7 7500U;2.7;512GB;SSD;
Google;Pixelbook (Core;Ultrabook;12.3;Touchscreen 2400x1600;8;Intel HD Graphics 615;Chrome OS;;1.1;1275.00;True;3840000.0;Intel;Core i5 7Y57;1.2;128GB;SSD;
Lenovo;Chromebook N23;Netbook;11.6;1366x768;4;Intel HD Graphics 400;Chrome OS;;1.25;265.00;False;1049088.0;Intel;Celeron Dual Core N3060;1.6;16GB;SSD;
Dell;Inspiron 5770;Notebook;17.3;IPS Panel Full HD 1920x1080;8;AMD Radeon 530;Linux;;2.8;889.00;False;2073600.0;Intel;Core i5 8250U;1.6;128GB;SSD;1TB HDD
Dell;Chromebook 11;Netbook;11.6;1366x768;4;Intel HD Graphics 400;Chrome OS;;1.26;295.00;False;1049088.0;Intel;Celeron Dual Core N3060;1.6;16GB;Flash Storage;
Lenovo;V320-17ISK (i3-6006U/4GB/500GB/FHD/No;Notebook;17.3;Full HD 1920x1080;4;Intel HD Graphics 520;No OS;;2.8;529.00;False;2073600.0;Intel;Core i3 6006U;2;500GB;HDD;
Acer;CB5-132T-C9KK (N3160/4GB/32GB/Chrome;2 in 1 Convertible;11.6;IPS Panel Touchscreen 1366x768;4;Intel HD Graphics 400;Chrome OS;;1.25;379.00;True;1049088.0;Intel;Celeron Quad Core N3160;1.6;32GB;Flash Storage;
HP;Chromebook X360;2 in 1 Convertible;11.6;Touchscreen 1366x768;8;Intel HD Graphics 500;Chrome OS;;1.4;495.00;True;1049088.0;Intel;Celeron Dual Core N3350;1.1;64GB;Flash Storage;
Acer;Chromebook 14;Notebook;14.0;1366x768;4;Intel HD Graphics 510;Chrome OS;;1.45;375.00;False;1049088.0;Intel;Celeron Dual Core 3855U;1.6;32GB;Flash Storage;
Asus;Chromebook Flip;2 in 1 Convertible;12.5;Full HD / Touchscreen 1920x1080;4;Intel HD Graphics 515;Chrome OS;;1.2;669.00;True;2073600.0;Intel;Core M M3-6Y30;0.9;64GB;Flash Storage;
Dell;Latitude 5480;Notebook;14.0;Full HD 1920x1080;8;Nvidia GeForce 930MX;Linux;;1.64;1089.00;False;2073600.0;Intel;Core i5 7440HQ;2.8;256GB;SSD;
Acer;Chromebook 14;Notebook;14.0;1366x768;2;Intel HD Graphics 400;Chrome OS;;1.68;330.00;False;1049088.0;Intel;Celeron Dual Core N3060;1.6;32GB;Flash Storage;
Google;Pixelbook (Core;Ultrabook;12.3;Touchscreen 2400x1600;8;Intel HD Graphics 615;Chrome OS;;1.1;1559.00;True;3840000.0;Intel;Core i5 7Y57;1.2;256GB;SSD;
Apple;"MacBook 12""";Ultrabook;12.0;IPS Panel Retina Display 2304x1440;8;Intel HD Graphics 5300;Mac OS;X;0.920;1165.00;False;3317760.0;Intel;Core M;1.2;512GB;Flash Storage;
HP;Chromebook 11;Netbook;11.6;1366x768;4;Intel HD Graphics 400;Chrome OS;;1.23;385.00;False;1049088.0;Intel;Celeron Dual Core N3060;1.6;16GB;Flash Storage;
Acer;Chromebook 11;Netbook;11.6;IPS Panel 1366x768;4;Intel HD Graphics 400;Chrome OS;;1.35;355.00;False;1049088.0;Intel;Celeron Dual Core N3060;1.6;32GB;Flash Storage;
Lenovo;N42-20 Chromebook;Notebook;14.0;1366x768;4;Intel HD Graphics 400;Chrome OS;;1.5;325.00;False;1049088.0;Intel;Celeron Quad Core N3160;1.6;16GB;Flash Storage;
HP;Chromebook X360;2 in 1 Convertible;11.6;Touchscreen 1366x768;4;Intel HD Graphics 500;Chrome OS;;1.4;615.00;True;1049088.0;Intel;Celeron Dual Core N3350;1.1;32GB;Flash Storage;
Dell;Inspiron 5767;Notebook;17.3;Full HD 1920x1080;8;AMD Radeon R7 M445;Linux;;2.83;865.00;False;2073600.0;Intel;Core i7 7500U;2.7;1TB;HDD;
Acer;Chromebook C731-C78G;Netbook;11.6;IPS Panel 1366x768;4;Intel HD Graphics 400;Chrome OS;;1.25;297.00;False;1049088.0;Intel;Celeron Dual Core N3060;1.6;32GB;Flash Storage;
Acer;Chromebook 14;Notebook;14.0;1366x768;4;Intel HD Graphics 400;Chrome OS;;1.68;349.00;False;1049088.0;Intel;Celeron Dual Core N3060;1.6;32GB;Flash Storage;
Asus;Chromebook Flip;2 in 1 Convertible;12.5;Full HD 1920x1080;8;Intel HD Graphics 515;Chrome OS;;1.2;1159.00;False;2073600.0;Intel;Core M m7-6Y75;1.2;64GB;Flash Storage;
Acer;Chromebook C738T-C2EJ;2 in 1 Convertible;11.6;IPS Panel Touchscreen 1366x768;4;Intel HD Graphics 400;Chrome OS;;1.25;389.00;True;1049088.0;Intel;Celeron Dual Core N3060;1.6;32GB;Flash Storage;
Asus;Chromebook C202SA;Netbook;11.6;1366x768;4;Intel HD Graphics 400;Chrome OS;;1.2;287.90;False;1049088.0;Intel;Celeron Dual Core N3060;1.6;16GB;Flash Storage;
Asus;Rog G752VL-GC088D;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 965M;No OS;;4;998.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;1TB;HDD;
Apple;"MacBook 12""";Ultrabook;12.0;IPS Panel Retina Display 2304x1440;8;Intel HD Graphics 515;Mac OS;X;0.920;1300.00;False;3317760.0;Intel;Core M;1.1;256GB;Flash Storage;
HP;Chromebook 13;Notebook;13.3;Quad HD+ 3200x1800;4;Intel HD Graphics 515;Chrome OS;;1.29;615.00;False;5760000.0;Intel;Pentium Dual Core 4405Y;1.5;32GB;Flash Storage;
Lenovo;Yoga Book;2 in 1 Convertible;10.1;IPS Panel Touchscreen 1920x1200;4;Intel HD Graphics 400;Android;;0.69;549.00;True;2304000.0;Intel;Atom x5-Z8550;1.44;64GB;Flash Storage;
Dell;XPS 13;Ultrabook;13.3;Quad HD+ / Touchscreen 3200x1800;8;Intel HD Graphics 520;Linux;;1.23;1099.00;True;5760000.0;Intel;Core i5 6300U;2.4;256GB;SSD;
Samsung;Chromebook Plus;2 in 1 Convertible;12.3;IPS Panel Touchscreen 2400x1600;4;ARM Mali T860 MP4;Chrome OS;;1.15;659.00;True;3840000.0;Samsung;Cortex A72&A53;2.0;32GB;Flash Storage;
Apple;"MacBook 12""";Ultrabook;12.0;IPS Panel Retina Display 2304x1440;8;Intel HD Graphics 5300;Mac OS;X;0.920;1163.00;False;3317760.0;Intel;Core M;1.1;256GB;Flash Storage;
Apple;"MacBook 12""";Ultrabook;12.0;IPS Panel Retina Display 2304x1440;8;Intel HD Graphics 515;Mac OS;X;0.920;1279.00;False;3317760.0;Intel;Core M;1.2;512GB;Flash Storage;
Acer;C740-C9QX (3205U/2GB/32GB/Chrome;Netbook;11.6;1366x768;2;Intel HD Graphics;Chrome OS;;1.3;174.00;False;1049088.0;Intel;Celeron Dual Core 3205U;1.5;32GB;SSD;
Lenovo;IdeaPad 320-17IKB;Notebook;17.3;1600x900;8;Intel HD Graphics 620;No OS;;2.8;539.00;False;1440000.0;Intel;Core i5 7200U;2.5;1TB;HDD;
Apple;Macbook Air;Ultrabook;11.6;1366x768;4;Intel HD Graphics 6000;Mac OS;X;1.08;959.00;False;1049088.0;Intel;Core i5;1.6;256GB;Flash Storage;
HP;250 G6;Notebook;15.6;Full HD 1920x1080;8;Intel HD Graphics 620;No OS;;1.86;575.00;False;2073600.0;Intel;Core i5 7200U;2.5;256GB;SSD;
HP;250 G6;Notebook;15.6;1366x768;4;Intel HD Graphics 620;No OS;;1.86;393.90;False;1049088.0;Intel;Core i5 7200U;2.5;500GB;HDD;
Lenovo;IdeaPad 320-15IKB;Notebook;15.6;Full HD 1920x1080;8;Nvidia GeForce 940MX;No OS;;2.2;499.00;False;2073600.0;Intel;Core i3 7100U;2.4;1TB;HDD;
HP;255 G6;Notebook;15.6;1366x768;4;AMD Radeon R2;No OS;;1.86;258.00;False;1049088.0;AMD;E-Series E2-9000e;1.5;500GB;HDD;
Acer;Aspire 3;Notebook;15.6;1366x768;4;Intel HD Graphics 620;Linux;;2.1;367.00;False;1049088.0;Intel;Core i3 7130U;2.7;1TB;HDD;
Asus;X540UA-DM186 (i3-6006U/4GB/1TB/FHD/Linux);Notebook;15.6;Full HD 1920x1080;4;Intel HD Graphics 620;Linux;;2;389.00;False;2073600.0;Intel;Core i3 6006U;2;1TB;HDD;
Asus;X542UQ-GO005 (i5-7200U/8GB/1TB/GeForce;Notebook;15.6;1366x768;8;Nvidia GeForce 940MX;Linux;;2.3;522.99;False;1049088.0;Intel;Core i5 7200U;2.5;1TB;HDD;
Lenovo;IdeaPad 320-15ISK;Notebook;15.6;1366x768;4;Intel HD Graphics 520;No OS;;2.2;369.00;False;1049088.0;Intel;Core i3 6006U;2;128GB;SSD;
Asus;X541UA-DM1897 (i3-6006U/4GB/256GB/FHD/Linux);Notebook;15.6;Full HD 1920x1080;4;Intel HD Graphics 520;Linux;;2;415.00;False;2073600.0;Intel;Core i3 6006U;2;256GB;SSD;
Lenovo;IdeaPad 320-15IKBN;Notebook;15.6;Full HD 1920x1080;8;Intel HD Graphics 620;No OS;;2.2;519.00;False;2073600.0;Intel;Core i5 7200U;2.5;2TB;HDD;
Dell;Inspiron 3567;Notebook;15.6;Full HD 1920x1080;8;AMD Radeon R5 M430;Linux;;2.2;599.90;False;2073600.0;Intel;Core i7 7500U;2.7;1TB;HDD;
Dell;Inspiron 3567;Notebook;15.6;Full HD 1920x1080;4;AMD Radeon R5 M430;Linux;;2.2;485.00;False;2073600.0;Intel;Core i3 6006U;2;256GB;SSD;
Dell;Inspiron 3576;Notebook;15.6;Full HD 1920x1080;8;AMD Radeon 520;Linux;;2.2;647.00;False;2073600.0;Intel;Core i5 8250U;1.6;1TB;HDD;
Lenovo;IdeaPad 320-15IKBN;Notebook;15.6;Full HD 1920x1080;8;Nvidia GeForce 940MX;No OS;;2.2;629.00;False;2073600.0;Intel;Core i5 7200U;2.5;256GB;SSD;
HP;250 G6;Notebook;15.6;1366x768;4;Intel HD Graphics 400;No OS;;1.86;259.00;False;1049088.0;Intel;Celeron Dual Core N3060;1.6;500GB;HDD;
Lenovo;V110-15IAP (N3350/4GB/1TB/No;Notebook;15.6;1366x768;4;Intel HD Graphics 500;No OS;;1.9;252.36;False;1049088.0;Intel;Celeron Dual Core N3350;1.1;1TB;HDD;
Lenovo;IdeaPad 320-15IKBN;Notebook;15.6;Full HD 1920x1080;4;Nvidia GeForce 920MX;No OS;;2.2;499.00;False;2073600.0;Intel;Core i5 7200U;2.5;1TB;HDD;
Lenovo;Legion Y520-15IKBN;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050M;No OS;;2.4;869.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;
Lenovo;IdeaPad 320-15AST;Notebook;15.6;1366x768;4;AMD Radeon R4 Graphics;No OS;;2.2;309.00;False;1049088.0;AMD;A6-Series 9220;2.9;500GB;HDD;
Dell;Inspiron 5570;Notebook;15.6;Full HD 1920x1080;16;AMD Radeon 530;Linux;;2.02;1049.00;False;2073600.0;Intel;Core i7 8550U;1.8;256GB;SSD;2TB HDD
Xiaomi;Mi Notebook;Notebook;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce MX150;No OS;;1.95;1199.00;False;2073600.0;Intel;Core i5 8250U;1.6;256GB;SSD;
Lenovo;Legion Y520-15IKBN;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050;No OS;;2.4;779.00;False;2073600.0;Intel;Core i5 7300HQ;2.5;256GB;SSD;
Lenovo;Legion Y520-15IKBN;Gaming;15.6;Full HD 1920x1080;16;Nvidia GeForce GTX 1060;No OS;;2.4;1398.00;False;2073600.0;;;;512GB;SSD;
Acer;Aspire 7;Notebook;15.6;Full HD 1920x1080;8;Nvidia GeForce GTX 1050;Linux;;2.4;779.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;1TB;HDD;
HP;15-bs018nq (i3-6006U/4GB/500GB/FHD/No;Notebook;15.6;Full HD 1920x1080;4;Intel HD Graphics 520;No OS;;2.1;349.00;False;2073600.0;Intel;Core i3 6006U;2;500GB;HDD;
Lenovo;IdeaPad 320-15IKBN;Notebook;15.6;Full HD 1920x1080;8;Intel HD Graphics 620;No OS;;2.2;549.00;False;2073600.0;Intel;Core i5 7200U;2.5;256GB;SSD;
Dell;Inspiron 3576;Notebook;15.6;Full HD 1920x1080;8;AMD Radeon 520;Linux;;2.2;677.35;False;2073600.0;Intel;Core i5 8250U;1.6;256GB;SSD;
Dell;Inspiron 5567;Notebook;15.6;Full HD 1920x1080;16;AMD Radeon R7 M445;Linux;;2.36;899.00;False;2073600.0;Intel;Core i7 7500U;2.7;256GB;SSD;
Acer;Aspire A315-51;Notebook;15.6;1366x768;4;Intel HD Graphics 520;Linux;;2.1;390.00;False;1049088.0;Intel;Core i3 6006U;2;1TB;HDD;
Lenovo;IdeaPad 320-15ISK;Notebook;15.6;Full HD 1920x1080;4;Intel HD Graphics 520;No OS;;2.2;444.00;False;2073600.0;Intel;Core i3 6006U;2;256GB;SSD;
Lenovo;IdeaPad 320-15IKBN;Notebook;15.6;Full HD 1920x1080;4;Intel HD Graphics 620;No OS;;2.2;467.00;False;2073600.0;Intel;Core i5 7200U;2.5;1TB;HDD;
Dell;Inspiron 3576;Notebook;15.6;Full HD 1920x1080;8;AMD Radeon 520;Linux;;2.14;735.07;False;2073600.0;Intel;Core i7 8550U;1.8;256GB;SSD;
Dell;Inspiron 3567;Notebook;15.6;Full HD 1920x1080;4;AMD Radeon R5 M430;Linux;;2.25;428.00;False;2073600.0;Intel;Core i3 6006U;2.0;1TB;HDD;
Lenovo;IdeaPad 320-15IKB;Notebook;15.6;Full HD 1920x1080;8;Nvidia GeForce 940MX;No OS;;2.2;659.01;False;2073600.0;Intel;Core i7 7500U;2.7;1TB;HDD;
Acer;Chromebook C910-C2ST;Notebook;15.6;1366x768;2;Intel HD Graphics;Chrome OS;;2.19;199.00;False;1049088.0;Intel;Celeron Dual Core 3205U;1.5;16GB;SSD;
Acer;Aspire A715-71G;Notebook;15.6;Full HD 1920x1080;8;Nvidia GeForce GTX 1050 Ti;Linux;;2.5;979.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;
Lenovo;IdeaPad 320-15IKBN;Notebook;15.6;1366x768;8;Nvidia GeForce 940MX;No OS;;2.2;549.00;False;1049088.0;Intel;Core i5 7200U;2.5;2TB;HDD;
Lenovo;IdeaPad 320-15IAP;Notebook;15.6;1366x768;4;Intel HD Graphics 505;No OS;;2.2;359.99;False;1049088.0;Intel;Pentium Quad Core N4200;1.1;1TB;HDD;
Asus;X541NA (N3350/4GB/1TB/Linux);Notebook;15.6;1366x768;4;Intel HD Graphics 500;Linux;;2;274.99;False;1049088.0;Intel;Celeron Dual Core N3350;1.1;1TB;HDD;
Dell;Inspiron 3552;Notebook;15.6;1366x768;4;Intel HD Graphics;Linux;;2.2;274.90;False;1049088.0;Intel;Celeron Dual Core N3060;1.6;500GB;HDD;
Lenovo;IdeaPad 320-15IAP;Notebook;15.6;1366x768;4;Intel HD Graphics 500;No OS;;2.2;321.99;False;1049088.0;Intel;Celeron Dual Core N3350;1.1;1TB;HDD;
Lenovo;IdeaPad 320-15ISK;Notebook;15.6;1366x768;8;Nvidia GeForce 920MX;No OS;;2.2;499.00;False;1049088.0;Intel;Core i3 6006U;2;256GB;SSD;
Lenovo;Legion Y520-15IKBN;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050;No OS;;2.4;809.00;False;2073600.0;Intel;Core i5 7300HQ;2.5;128GB;SSD;1TB HDD
Acer;Aspire 7;Notebook;15.6;Full HD 1920x1080;8;Nvidia GeForce GTX 1050;Linux;;2.4;846.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;1TB;HDD;
Lenovo;V310-15ISK (i3-6006U/4GB/128GB/FHD/No;Notebook;15.6;Full HD 1920x1080;4;Intel HD Graphics 520;No OS;;1.85;403.50;False;2073600.0;Intel;Core i3 6006U;2;128GB;SSD;
Dell;Inspiron 5567;Notebook;15.6;Full HD 1920x1080;8;AMD Radeon R7 M445;Linux;;2.33;778.87;False;2073600.0;Intel;Core i7 7500U;2.7;256GB;SSD;
Acer;Aspire 7;Notebook;15.6;Full HD 1920x1080;8;Nvidia GeForce GTX 1050;Linux;;2.5;879.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;
Dell;Inspiron 3567;Notebook;15.6;Full HD 1920x1080;4;AMD Radeon R5 M430;Linux;;2.3;598.90;False;2073600.0;Intel;Core i5 7200U;2.5;256GB;SSD;
Asus;X542UQ-DM117 (i3-7100U/8GB/1TB/GeForce;Notebook;15.6;Full HD 1920x1080;8;Nvidia GeForce 940MX;Linux;;2.3;597.00;False;2073600.0;Intel;Core i3 7100U;2.4;1TB;HDD;
Asus;VivoBook Max;Notebook;15.6;Full HD 1920x1080;4;Intel HD Graphics 620;Linux;;2;559.00;False;2073600.0;Intel;Core i5 7200U;2.5;256GB;SSD;
Acer;Aspire ES1-572;Notebook;15.6;1366x768;4;Intel HD Graphics 620;Linux;;2.4;441.80;False;1049088.0;Intel;Core i5 7200U;2.5;500GB;HDD;
Lenovo;Legion Y520-15IKBN;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1060;No OS;;2.4;1149.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
Xiaomi;Mi Notebook;Notebook;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce MX150;No OS;;1.95;1399.95;False;2073600.0;Intel;Core i7 8550U;1.8;256GB;SSD;
Lenovo;IdeaPad 320-15ISK;Notebook;15.6;1366x768;8;Nvidia GeForce 920MX;No OS;;2.2;459.00;False;1049088.0;Intel;Core i3 6006U;2;2TB;HDD;
Acer;Aspire 7;Gaming;15.6;Full HD 1920x1080;8;Nvidia GeForce GTX 1050;Linux;;2.4;798.00;False;2073600.0;Intel;Core i5 7300HQ;2.5;1TB;HDD;
Lenovo;V310-15ISK (i5-6200U/4GB/1TB/FHD/No;Notebook;15.6;Full HD 1920x1080;4;Intel HD Graphics 520;No OS;;2.15;462.35;False;2073600.0;Intel;Core i5 6200U;2.3;1TB;HDD;
Asus;A541NA-GO342 (N3350/4GB/500GB/Linux);Notebook;15.6;1366x768;4;Intel HD Graphics 500;Linux;;2;224.00;False;1049088.0;Intel;Celeron Dual Core N3350;1.1;500GB;HDD;
Dell;Inspiron 3567;Notebook;15.6;Full HD 1920x1080;8;AMD Radeon R5 M430;Linux;;2.2;749.01;False;2073600.0;Intel;Core i7 7500U;2.7;256GB;SSD;
Dell;Vostro 3568;Notebook;15.6;1366x768;4;AMD Radeon R5 M420;Linux;;2.18;465.00;False;1049088.0;Intel;Core i3 6006U;2;1TB;HDD;
Dell;Vostro 3568;Notebook;15.6;1366x768;4;Intel HD Graphics 520;Linux;;2.18;443.90;False;1049088.0;Intel;Core i3 6006U;2.0;1TB;HDD;
Dell;Inspiron 3567;Notebook;15.6;1366x768;4;Intel HD Graphics 520;Linux;;2.25;359.00;False;1049088.0;Intel;Core i3 6006U;2.0;1TB;HDD;
Dell;Latitude 5580;Notebook;15.6;1366x768;4;Intel HD Graphics 620;Linux;;1.93;869.00;False;1049088.0;Intel;Core i5 7300U;2.6;500GB;HDD;
Dell;Vostro 3568;Notebook;15.6;Full HD 1920x1080;4;AMD Radeon R5 M420;Linux;;2.18;569.00;False;2073600.0;Intel;Core i5 7200U;2.5;128GB;SSD;
Lenovo;IdeaPad 320-15IKBN;Notebook;15.6;Full HD 1920x1080;4;Intel HD Graphics 620;No OS;;2.2;468.00;False;2073600.0;Intel;Core i5 7200U;2.5;128GB;SSD;
Asus;ROG GL553VE-FY022;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050 Ti;No OS;;2.5;1169.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;1TB;HDD;
Acer;A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce;Gaming;15.6;Full HD 1920x1080;8;Nvidia GeForce GTX 1050;Linux;;2.4;709.00;False;2073600.0;Intel;Core i5 7300HQ;2.5;1TB;HDD;
HP;250 G6;Notebook;15.6;1366x768;4;Intel HD Graphics 520;No OS;;1.86;364.90;False;1049088.0;Intel;Core i3 6006U;2;500GB;HDD;
Acer;Aspire 3;Notebook;15.6;1366x768;4;Intel HD Graphics 520;Linux;;2.1;412.00;False;1049088.0;Intel;Core i3 6006U;2;128GB;SSD;
Lenovo;V310-15ISK (i3-6006U/4GB/500GB/No;Notebook;15.6;1366x768;4;Intel HD Graphics 520;No OS;;1.90;450.00;False;1049088.0;Intel;Core i3 6006U;2;500GB;HDD;
Dell;Vostro 5568;Notebook;15.6;Full HD 1920x1080;8;Intel HD Graphics 620;Linux;;1.98;726.00;False;2073600.0;Intel;Core i5 7200U;2.5;1TB;HDD;
Lenovo;V310-15IKB (i5-7200U/4GB/1TB/No;Notebook;15.6;1366x768;4;Intel HD Graphics 620;No OS;;1.9;489.90;False;1049088.0;Intel;Core i5 7200U;2.5;1TB;HDD;
Dell;Inspiron 5567;Notebook;15.6;1366x768;8;AMD Radeon R7 M445;Linux;;2.32;589.52;False;1049088.0;Intel;Core i5 7200U;2.5;1TB;HDD;
Asus;X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce;Notebook;15.6;1366x768;4;Nvidia GeForce GTX 950M;No OS;;2.45;579.00;False;1049088.0;Intel;Core i5 6300HQ;2.3;1TB;HDD;
Acer;Aspire A315-31;Notebook;15.6;1366x768;4;Intel HD Graphics 505;Linux;;2.1;298.00;False;1049088.0;Intel;Pentium Quad Core N4200;1.1;1TB;HDD;
Lenovo;IdeaPad 110-15IBR;Notebook;15.6;1366x768;8;Intel HD Graphics 405;No OS;;2.2;329.00;False;1049088.0;Intel;Celeron Quad Core N3710;1.6;1TB;HDD;
Asus;VivoBook Max;Notebook;15.6;Full HD 1920x1080;4;Nvidia GeForce 920;Linux;;2.1;519.00;False;2073600.0;Intel;Core i5 7200U;2.5;1TB;HDD;
HP;250 G6;Notebook;15.6;1366x768;4;Intel HD Graphics 400;No OS;;1.86;299.00;False;1049088.0;Intel;Celeron Dual Core N3060;1.6;128GB;SSD;
Lenovo;IdeaPad 110-15ISK;Notebook;15.6;Full HD 1920x1080;4;Intel HD Graphics 520;No OS;;2.2;469.00;False;2073600.0;Intel;Core i3 6006U;2.0;1TB;HDD;
Lenovo;Legion Y520-15IKBN;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050;No OS;;2.5;1017.00;False;2073600.0;Intel;Core i5 7300HQ;2.5;1TB;HDD;
Lenovo;IdeaPad 110-15ISK;Notebook;15.6;Full HD 1920x1080;4;AMD Radeon R5 M430;No OS;;2.2;479.00;False;2073600.0;Intel;Core i3 6006U;2;1TB;HDD;
Asus;X541NA-GO121 (N4200/4GB/1TB/Linux);Notebook;15.6;1366x768;4;Intel HD Graphics 505;Linux;;2;398.99;False;1049088.0;Intel;Pentium Quad Core N4200;1.1;1TB;HDD;
